,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,rsv,reseau,thh_sale,thh_buy,opt_result,money_total,stk_amount,total_earn
620,620,2019-01-18 14:45:00,5.16,5.16,5.17,5.15,6159369.0,29701.600000000002,2019-01-18 14:45:00,2019-01-18,0.013607436469484924,0.0135445021399934,6.293432949152321e-05,67.45539314087196,66.49519899753881,62.943124562016706,5.143756,75.00000000000051,69.44444444444503,5.167532282057428,5.1595322820444345,5.151532282031441,0.0,0.7187499999999896,0.0596866409317007,0.08579954633931851,0.03357373552408289,no-opt,50548.0,4040.0,71.99999999999926
621,621,2019-01-18 14:50:00,5.16,5.16,5.17,5.16,4498030.0,29701.600000000002,2019-01-18 14:50:00,2019-01-18,0.013299271929813727,0.013495456097957466,-0.0001961841681437388,67.45539314087196,66.49519899753881,62.943124562016706,5.1463804,75.00000000000051,72.22222222222274,5.168470857789684,5.160470857776691,5.1524708577636975,0.0,0.7187499999999896,0.0596866409317007,0.08579954633931851,0.03357373552408289,no-opt,50548.0,4040.0,71.99999999999926
622,622,2019-01-18 14:55:00,5.16,5.15,5.17,5.15,4236193.0,29701.600000000002,2019-01-18 14:55:00,2019-01-18,0.012108553023463031,0.013218075483058579,-0.0011095224595955473,38.57263914625407,56.15067053517012,59.69254322505353,5.14874236,66.66666666666735,72.22222222222274,5.16788045997407,5.159880459958412,5.151880459942754,0.0,0.6874999999999848,0.058179674589564495,0.07999705256064941,0.03636229661847958,no-opt,50507.600000000006,4040.0,71.99999999999926
623,623,2019-01-18 15:00:00,5.15,5.16,5.16,5.15,3268913.0,29701.600000000002,2019-01-18 15:00:00,2019-01-18,0.011835385184886249,0.012941537423424113,-0.001106152238537864,59.98789721203225,62.51266813128436,61.73671884962205,5.17,58.33333333333385,66.66666666666718,5.167364516079294,5.159364516063636,5.151364516047979,0.0,0.7187499999999896,0.0596866409317007,0.08579954633931851,0.03357373552408289,no-opt,50548.0,4040.0,71.99999999999926
624,624,2019-01-21 09:35:00,5.18,5.2,5.21,5.18,18541690.0,29701.600000000002,2019-01-21 09:35:00,2019-01-21,0.014677371804976858,0.013288704299734663,0.001388667505242195,85.41374113128477,77.04543206203705,68.37362242523268,5.15,61.11111111111152,62.03703703703752,5.198774027315972,5.1639028357641905,5.129031644212409,0.040000000000000036,0.7241379310344633,0.07966253278328145,0.11537332334130107,0.043951742225261825,no-opt,50709.600000000006,4040.0,71.99999999999926
625,625,2019-01-21 09:40:00,5.2,5.23,5.23,5.19,14191596.0,29701.600000000002,2019-01-21 09:40:00,2019-01-21,0.01912989839558943,0.014456943118905616,0.0046729552766838125,90.85923930351261,82.57301985122191,72.12493846601478,5.15,77.77777777777781,65.740740740741,5.236078118855626,5.175415115301199,5.114752111746772,0.07000000000000028,0.7741935483870834,0.08549570535906481,0.13238044700758195,0.03861096371054768,no-opt,50830.8,4040.0,71.99999999999926
626,626,2019-01-21 09:45:00,5.22,5.22,5.25,5.22,15584417.0,29701.600000000002,2019-01-21 09:45:00,2019-01-21,0.02160261981677536,0.015886078458479565,0.005716541358295794,78.62826263760975,75.9246294572376,69.29085820637168,5.158,84.44444444444436,74.44444444444451,5.252814582942005,5.189065073137964,5.125315563333924,0.05999999999999961,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
627,627,2019-01-21 09:50:00,5.22,5.21,5.23,5.21,11487705.0,29701.600000000002,2019-01-21 09:50:00,2019-01-21,0.022496032670219712,0.017208069300827595,0.005287963369392117,67.30326349996925,69.79426046038137,66.58427357016897,5.1718,76.66666666666644,79.62962962962949,5.2487853509049724,5.2004531670078045,5.1521209831106365,0.05999999999999961,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
628,628,2019-01-21 09:55:00,5.22,5.21,5.22,5.21,6580942.0,29701.600000000002,2019-01-21 09:55:00,2019-01-21,0.022939634960865263,0.018354382432835128,0.004585252528030135,67.30326349996925,69.79426046038138,66.58427357016899,5.18353,63.33333333333305,74.81481481481457,5.228818306057671,5.208422227997346,5.188026149937021,0.04999999999999982,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
629,629,2019-01-21 10:00:00,5.22,5.18,5.22,5.18,13575420.0,29701.600000000002,2019-01-21 10:00:00,2019-01-21,0.020632603878483202,0.018810026721964742,0.0018225771565184602,40.17743596153355,54.17665356316713,59.16474309029077,5.25,49.99999999999966,63.333333333332995,5.243194023094995,5.2097276220300195,5.176261220965044,-0.020000000000000462,0.5757575757575718,0.0831534395255993,0.09575244551432581,0.07055443353687278,no-opt,50628.8,4040.0,71.99999999999926
630,630,2019-01-21 10:05:00,5.19,5.2,5.21,5.18,9425255.0,29701.600000000002,2019-01-21 10:05:00,2019-01-21,0.020185413100223926,0.01908510399761658,0.001100309102607347,55.218129347080435,60.59017544357334,62.078929595737065,5.2465,46.66666666666638,53.33333333333297,5.235692401134122,5.208563081197106,5.18143376126009,-0.03000000000000025,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
631,631,2019-01-21 10:10:00,5.2,5.21,5.22,5.2,7874059.0,29701.600000000002,2019-01-21 10:10:00,2019-01-21,0.02040273755486144,0.01934863070906555,0.0010541068457958873,61.29947524166227,63.38543548886756,63.42886728781988,5.243175,46.66666666666638,47.77777777777741,5.2312535204307125,5.207929712846045,5.184605905261378,-0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
632,632,2019-01-21 10:15:00,5.21,5.21,5.22,5.21,5489529.0,29701.600000000002,2019-01-21 10:15:00,2019-01-21,0.02034049617254219,0.01954700380176088,0.0007934923707813082,61.29947524166227,63.38543548886757,63.42886728781989,5.24001625,50.952380952380906,48.095238095237825,5.231501917669981,5.2081781100853135,5.184854302500646,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
633,633,2019-01-21 10:20:00,5.22,5.21,5.22,5.2,5519912.0,29701.600000000002,2019-01-21 10:20:00,2019-01-21,0.020059931030582234,0.01964958924752515,0.00041034178305708255,61.29947524166227,63.38543548886756,63.42886728781989,5.2370154375,48.571428571428584,48.730158730158564,5.232260779329025,5.208936971744357,5.18561316415969,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
634,634,2019-01-21 10:25:00,5.21,5.19,5.21,5.19,5465622.0,29701.600000000002,2019-01-21 10:25:00,2019-01-21,0.018016070238100035,0.019322885445640127,-0.0013068152075400921,40.052818805245806,53.527416001437956,58.794706197034984,5.234164665625,33.333333333333705,44.28571428571434,5.223469281760289,5.207469281753841,5.191469281747394,0.010000000000000675,0.6060606060605963,0.0839840904740943,0.10179889754435509,0.06616928340383352,no-opt,50669.200000000004,4040.0,71.99999999999926
635,635,2019-01-21 10:30:00,5.2,5.21,5.22,5.2,5862974.0,29701.600000000002,2019-01-21 10:30:00,2019-01-21,0.017804885056091457,0.01901928536773039,-0.0012144003116389343,58.17410718615632,60.26842007845741,61.69016697637044,5.23145643234375,39.04761904761924,40.31746031746045,5.222607963925047,5.206607963919488,5.190607963913929,0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
636,636,2019-01-21 10:35:00,5.21,5.21,5.22,5.2,2834707.0,29701.600000000002,2019-01-21 10:35:00,2019-01-21,0.017436521907154834,0.01870273267561528,-0.0012662107684604448,58.17410718615632,60.26842007845741,61.69016697637043,5.228883610726562,49.76190476190508,40.71428571428595,5.22270610565666,5.206706105651101,5.190706105645542,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
637,637,2019-01-21 10:40:00,5.22,5.21,5.22,5.21,1437712.0,29701.600000000002,2019-01-21 10:40:00,2019-01-21,0.016949211498078043,0.01835202844010783,-0.0014028169420297887,58.17410718615632,60.26842007845741,61.69016697637044,5.226439430190235,70.00000000000021,52.93650793650812,5.22341139565117,5.207411395645611,5.191411395640052,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
638,638,2019-01-21 10:45:00,5.21,5.22,5.22,5.21,1651526.0,29701.600000000002,2019-01-21 10:45:00,2019-01-21,0.01717198298386524,0.018116019348859314,-0.000944036364994072,67.70706831576555,63.6875744919868,63.12447573261265,5.224117458680723,83.33333333333366,67.69841269841292,5.229086793752043,5.20949087580442,5.189894957856796,0.009999999999999787,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
639,639,2019-01-21 10:50:00,5.22,5.21,5.22,5.21,1758120.0,29701.600000000002,2019-01-21 10:50:00,2019-01-21,0.01635310613673191,0.017763436706433832,-0.0014103305697019224,52.694421810461854,58.22173834358762,60.77077927930685,5.221911585746687,80.55555555555569,77.96296296296313,5.219136907355429,5.211136907343324,5.203136907331219,0.019999999999999574,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
640,640,2019-01-21 10:55:00,5.21,5.22,5.22,5.21,2251625.0,29701.600000000002,2019-01-21 10:55:00,2019-01-21,0.01632289657117969,0.017475328679383003,-0.0011524321082033127,62.960385432022605,61.79835597754811,62.227743399823176,5.18,88.88888888888884,84.25925925925935,5.222963280753092,5.2131653217718465,5.203367362790601,0.009999999999999787,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
641,641,2019-01-21 11:00:00,5.22,5.22,5.22,5.21,2679671.0,29701.600000000002,2019-01-21 11:00:00,2019-01-21,0.016113212192799153,0.017202905382066234,-0.0010896931892670804,62.960385432022605,61.79835597754811,62.227743399823176,5.1819999999999995,88.88888888888884,86.11111111111109,5.225148527766554,5.215350568783133,5.205552609799713,0.009999999999999787,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
642,642,2019-01-21 11:05:00,5.22,5.22,5.22,5.21,2684682.0,29701.600000000002,2019-01-21 11:05:00,2019-01-21,0.01576530321038927,0.01691538494773084,-0.0011500817373415705,62.960385432022605,61.79835597754811,62.227743399823154,5.1838999999999995,99.99999999999994,92.5925925925925,5.225342600668986,5.217342600653328,5.209342600637671,0.009999999999999787,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
643,643,2019-01-21 11:10:00,5.21,5.21,5.22,5.2,3547873.0,29701.600000000002,2019-01-21 11:10:00,2019-01-21,0.014515342575049495,0.016435376473194572,-0.0019200338981450772,44.21825351696621,55.616850962221754,59.77024098565459,5.185705,83.33333333333327,90.74074074074063,5.227556950141005,5.217758991157584,5.207961032174164,-0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
644,644,2019-01-21 11:15:00,5.21,5.21,5.22,5.2,3291045.0,29701.600000000002,2019-01-21 11:15:00,2019-01-21,0.01337061167756115,0.015822423514067888,-0.002451811836506737,44.21825351696621,55.616850962221754,59.77024098565459,5.187419749999999,66.66666666666661,83.33333333333321,5.2267086088250965,5.216910649841676,5.2071126908582555,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
645,645,2019-01-21 11:20:00,5.2,5.2,5.22,5.2,4089299.0,29701.600000000002,2019-01-21 11:20:00,2019-01-21,0.011523650300012456,0.014962668871256801,-0.0034390185712443455,30.1804899356892,49.70048472024079,57.34662248429483,5.189048762499999,33.33333333333328,61.111111111111,5.2292343215079775,5.214267691953189,5.199301062398401,-0.019999999999999574,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
646,646,2019-01-21 11:25:00,5.21,5.21,5.22,5.2,2472957.0,29701.600000000002,2019-01-21 11:25:00,2019-01-21,0.010742997935265564,0.014118734684058554,-0.00337573674879299,50.01580338357009,54.93068342072691,59.063780425147215,5.190596324374999,33.33333333333328,44.444444444444336,5.224530760745731,5.211881650096309,5.1992325394468875,-0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
647,647,2019-01-21 11:30:00,5.21,5.21,5.22,5.2,1481978.0,29701.600000000002,2019-01-21 11:30:00,2019-01-21,0.010008948385276106,0.013296777424302065,-0.0032878290390259586,50.01580338357009,54.93068342072691,59.06378042514723,5.192066508156249,33.33333333333328,33.33333333333322,5.218276374194369,5.210276374181376,5.202276374168383,-0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
648,648,2019-01-21 13:05:00,5.21,5.21,5.21,5.2,1066460.0,29701.600000000002,2019-01-21 13:05:00,2019-01-21,0.009319776249126832,0.012501377189267018,-0.003181600940140186,50.01580338357009,54.93068342072691,59.063780425147215,5.193463182748436,49.99999999999994,38.88888888888877,5.217400282165938,5.209400282152945,5.201400282139952,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
649,649,2019-01-21 13:10:00,5.21,5.21,5.22,5.2,2427124.0,29701.600000000002,2019-01-21 13:10:00,2019-01-21,0.008673618293464358,0.011735825410106485,-0.0030622071166421273,50.01580338357009,54.93068342072691,59.06378042514723,5.194790023611015,49.99999999999994,44.44444444444432,5.217043233083546,5.2090432330705525,5.201043233057559,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
650,650,2019-01-21 13:15:00,5.2,5.21,5.22,5.2,1836942.0,29701.600000000002,2019-01-21 13:15:00,2019-01-21,0.00806852452998541,0.011002365234082271,-0.0029338407040968607,50.01580338357009,54.93068342072692,59.06378042514723,5.196050522430464,49.99999999999994,49.99999999999988,5.2089992848338476,5.208998871880755,5.208998458927663,0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
651,651,2019-01-21 13:20:00,5.21,5.2,5.21,5.2,1990516.0,29701.600000000002,2019-01-21 13:20:00,2019-01-21,0.006704778424354352,0.010142847872136687,-0.0034380694477823357,26.789590251038398,47.32726937344942,56.374974487811244,5.19724799630894,33.33333333333328,44.44444444444432,5.215944727750765,5.207944727737772,5.199944727724779,-0.009999999999999787,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
652,652,2019-01-21 13:25:00,5.21,5.2,5.21,5.2,1731602.0,29701.600000000002,2019-01-21 13:25:00,2019-01-21,0.005559908644451106,0.009226260026599572,-0.0036663513821484656,26.789590251038398,47.32726937344941,56.374974487811244,5.198385596493493,16.66666666666661,33.333333333333215,5.215951747842155,5.2061537888609095,5.196355829879664,-0.009999999999999787,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
653,653,2019-01-21 13:30:00,5.21,5.19,5.21,5.19,4627174.0,29701.600000000002,2019-01-21 13:30:00,2019-01-21,0.0038018493166704914,0.008141377884613756,-0.004339528567943264,15.524888860832931,40.63370845203049,53.75611265324785,5.22,-5.684341886080802e-14,16.666666666666547,5.217966367795935,5.202999738241147,5.1880331086863585,-0.019999999999999574,0.6060606060605963,0.0839840904740943,0.10179889754435509,0.06616928340383352,no-opt,50669.200000000004,4040.0,71.99999999999926
654,654,2019-01-21 13:35:00,5.2,5.2,5.21,5.19,3319652.0,29701.600000000002,2019-01-21 13:35:00,2019-01-21,0.00317884728702289,0.007148871765095583,-0.0039700244780726925,44.62863332465375,48.568943243731546,55.876519732218796,5.2185,11.111111111111052,9.259259259259139,5.213068160858965,5.200419050209543,5.187769939560122,-0.009999999999999787,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
655,655,2019-01-21 13:40:00,5.2,5.19,5.21,5.18,3807519.0,29701.600000000002,2019-01-21 13:40:00,2019-01-21,0.0018567933061071074,0.006090456073297888,-0.0042336627671907805,31.194532765045007,42.38804233457242,53.34610958492528,5.2170749999999995,19.44444444444494,10.185185185185249,5.207457495076598,5.197659536092452,5.187861577108306,-0.019999999999999574,0.6060606060605963,0.0839840904740943,0.10179889754435509,0.06616928340383352,no-opt,50669.200000000004,4040.0,71.99999999999926
656,656,2019-01-21 13:45:00,5.18,5.2,5.2,5.18,7297868.0,29701.600000000002,2019-01-21 13:45:00,2019-01-21,0.0015975567876571617,0.0051918762161697425,-0.003594319428512581,50.00600741915442,49.41125179316952,55.433911756278334,5.2133674999999995,36.111111111111974,22.222222222222594,5.20592046085793,5.196122501873784,5.186324542889638,0.0,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
657,657,2019-01-21 13:50:00,5.2,5.2,5.21,5.19,5451111.0,29701.600000000002,2019-01-21 13:50:00,2019-01-21,0.0013762454779007172,0.004428750068515937,-0.00305250459061522,50.00600741915441,49.41125179316952,55.433911756278334,5.21003075,41.6666666666679,32.40740740740821,5.2055578110659635,5.195759852081817,5.185961893097671,0.0,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
658,658,2019-01-21 13:55:00,5.2,5.2,5.21,5.19,1954081.0,29701.600000000002,2019-01-21 13:55:00,2019-01-21,0.0011871697169478779,0.003780433998202325,-0.0025932642812544473,50.00600741915442,49.411251793169505,55.43391175627834,5.18,50.00000000000105,42.59259259259358,5.204147412594457,5.196147412579688,5.188147412564918,0.009999999999999787,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
659,659,2019-01-21 14:00:00,5.19,5.2,5.2,5.19,2161944.0,29701.600000000002,2019-01-21 14:00:00,2019-01-21,0.0010255044373748134,0.003229448086036823,-0.0022039436486620094,50.00600741915442,49.41125179316951,55.43391175627834,5.1815,55.555555555556566,49.07407407407511,5.204881994216452,5.196881994201682,5.188881994186913,0.0,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
660,660,2019-01-21 14:05:00,5.19,5.2,5.2,5.19,2309359.0,29701.600000000002,2019-01-21 14:05:00,2019-01-21,0.0008871569455459749,0.0027609898579386534,-0.0018738329123926785,50.00600741915442,49.41125179316951,55.43391175627834,5.182925,61.11111111111208,55.5555555555565,5.197688420835882,5.19768792932339,5.197687437810898,0.009999999999999787,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
661,661,2019-01-21 14:10:00,5.19,5.21,5.21,5.19,3862644.0,29701.600000000002,2019-01-21 14:10:00,2019-01-21,0.0015663757830530756,0.0025220670429615378,-0.0009556912599084622,72.74571145715419,57.429423060181136,57.67772530358499,5.18427875,77.77777777777838,64.81481481481562,5.207581951595641,5.199581951582648,5.191581951569654,0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
662,662,2019-01-21 14:15:00,5.2,5.2,5.21,5.19,2400710.0,29701.600000000002,2019-01-21 14:15:00,2019-01-21,0.0012829560599252332,0.002274244846354277,-0.0009912887864290437,46.377358298087735,48.96336548731787,54.82235027648944,5.1855648125,77.77777777777838,72.2222222222229,5.20896097773816,5.200960977725167,5.192960977712174,0.0,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
663,663,2019-01-21 14:20:00,5.2,5.22,5.22,5.2,3288435.0,29701.600000000002,2019-01-21 14:20:00,2019-01-21,0.002641724583856586,0.002347740793854739,0.0002939837900018472,71.86909191094536,61.38375816102746,59.01977243424987,5.186786571875,88.88888888888916,81.48148148148192,5.219926684051743,5.203926684045296,5.187926684038849,0.019999999999999574,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
664,664,2019-01-21 14:25:00,5.21,5.22,5.22,5.21,2363334.0,29701.600000000002,2019-01-21 14:25:00,2019-01-21,0.0036761816942441072,0.0026134289739326126,0.0010627527203114946,71.86909191094536,61.38375816102746,59.01977243424987,5.19,88.88888888888916,85.1851851851855,5.225816879470796,5.207928335645178,5.190039791819561,0.019999999999999574,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
665,665,2019-01-21 14:30:00,5.21,5.21,5.22,5.21,1400440.0,29701.600000000002,2019-01-21 14:30:00,2019-01-21,0.0036470391830745186,0.002820151015760994,0.0008268881673135246,52.40566094664262,53.61913742335444,56.22464105120599,5.1930000000000005,88.88888888888884,88.88888888888899,5.2258195654881145,5.210852935935225,5.195886306382336,0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
666,666,2019-01-21 14:35:00,5.22,5.22,5.22,5.21,2617238.0,29701.600000000002,2019-01-21 14:35:00,2019-01-21,0.004380365828931865,0.003132193978395168,0.0012481718505366968,64.44262464761276,59.24325995055513,58.26913280089256,5.1957,88.88888888888884,88.8888888888889,5.229586981865336,5.213586981859777,5.197586981854218,0.009999999999999787,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
667,667,2019-01-21 14:40:00,5.21,5.22,5.22,5.21,2985045.0,29701.600000000002,2019-01-21 14:40:00,2019-01-21,0.004904990798434206,0.0034867533424029753,0.0014182374560312303,64.44262464761276,59.243259950555135,58.26913280089254,5.198130000000001,88.88888888888884,88.8888888888888,5.224073389827806,5.216073389815701,5.208073389803596,0.019999999999999574,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
668,668,2019-01-21 14:45:00,5.21,5.21,5.22,5.2,4709338.0,29701.600000000002,2019-01-21 14:45:00,2019-01-21,0.004462403628687994,0.003681883399659979,0.0007805202290280151,46.18986998130366,51.77208765443579,55.495433309874144,5.22,88.88888888888884,88.8888888888888,5.226750247795812,5.216952288815293,5.207154329834773,-0.009999999999999787,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
669,669,2019-01-21 14:50:00,5.21,5.2,5.22,5.19,3619701.0,29701.600000000002,2019-01-21 14:50:00,2019-01-21,0.00326707289878847,0.0035989212994856773,-0.0003318484006972072,34.112368820817785,45.510937153367095,52.89092772108326,5.19,66.66666666666661,81.4814814814814,5.230297319878797,5.2153306903263825,5.200364060773968,-0.019999999999999574,0.6363636363636207,0.08489626139146762,0.10804978722550158,0.061742735557433655,no-opt,50709.600000000006,4040.0,71.99999999999926
670,670,2019-01-21 14:55:00,5.2,5.21,5.21,5.19,2914574.0,29701.600000000002,2019-01-21 14:55:00,2019-01-21,0.0030910494164020363,0.003497346922868949,-0.0004062975064669126,50.34258963438957,51.861853477235464,55.072183601501315,5.22,55.55555555555551,70.37037037037028,5.228328618789121,5.213361989236706,5.198395359684291,0.0,0.6666666666666666,0.0858872784161207,0.11451637122149427,0.05725818561074714,no-opt,50750.0,4040.0,71.99999999999926
671,671,2019-01-21 15:00:00,5.2,5.22,5.22,5.2,2053263.0,29701.600000000002,2019-01-21 15:00:00,2019-01-21,0.0037156344439752687,0.003541004427090213,0.0001746300168850557,62.03314558136571,57.29214752381934,57.12580914283898,5.19,66.66666666666661,62.96296296296287,5.227914784503717,5.212948154951302,5.1979815253988875,0.0,0.6969696969696911,0.08695434676299077,0.12120908942719824,0.0526996040987833,no-opt,50790.4,4040.0,71.99999999999926
672,672,2019-01-22 09:35:00,5.23,5.22,5.23,5.2,5674530.0,29701.600000000002,2019-01-22 09:35:00,2019-01-22,0.0041626382753330304,0.0036653311967387763,0.0004973070785942542,62.03314558136572,57.292147523819345,57.12580914283898,5.19,80.55555555555496,67.59259259259231,5.228818558511811,5.2138519289593965,5.198885299406982,0.0,0.6764705882352818,0.0787905816096976,0.10659902217782423,0.05098214104157097,no-opt,50790.4,4040.0,71.99999999999926
673,673,2019-01-22 09:40:00,5.23,5.23,5.23,5.21,4064765.0,29701.600000000002,2019-01-22 09:40:00,2019-01-22,0.005263138276820456,0.003984892612755113,0.0012782456640653434,72.24341419998262,62.34702260787005,59.125245639219806,5.194000000000001,91.66666666666606,79.62962962962916,5.236959034971461,5.216562956912529,5.196166878853598,0.020000000000000462,0.7058823529411691,0.07951746510835267,0.1122599507412026,0.04677497947550274,no-opt,50830.8,4040.0,71.99999999999926
674,674,2019-01-22 09:45:00,5.23,5.22,5.23,5.21,1038793.0,29701.600000000002,2019-01-22 09:45:00,2019-01-22,0.005267653796199312,0.004241444849443952,0.0010262089467553597,54.06804534504125,55.217390314606426,56.404136924154926,5.1976,83.33333333333218,85.18518518518435,5.231636972644488,5.218987861997874,5.206338751351261,0.019999999999999574,0.6764705882352818,0.0787905816096976,0.10659902217782423,0.05098214104157097,no-opt,50790.4,4040.0,71.99999999999926
675,675,2019-01-22 09:50:00,5.22,5.21,5.22,5.21,1624590.0,29701.600000000002,2019-01-22 09:50:00,2019-01-22,0.004413440555869563,0.004275843990729075,0.00013759656514048847,41.132605420234356,49.09304155885019,53.84078871571194,5.20084,74.99999999999902,83.33333333333236,5.232065262937574,5.219416152290961,5.206767041644348,0.0,0.647058823529405,0.07816524250381612,0.10115501971081982,0.055175465296812436,no-opt,50750.0,4040.0,71.99999999999926
676,676,2019-01-22 09:55:00,5.21,5.19,5.22,5.19,6898010.0,29701.600000000002,2019-01-22 09:55:00,2019-01-22,0.0020984479538350698,0.0038403647833502737,-0.001741916829515204,25.738293287263996,39.52763517064643,49.21342642699763,5.23,41.66666666666569,66.66666666666558,5.243065435190668,5.215936115255747,5.188806795320827,-0.02999999999999936,0.5999999999999919,0.07680082481610992,0.09216098977933065,0.061440659852889185,no-opt,50669.200000000004,4040.0,71.99999999999926
677,677,2019-01-22 10:00:00,5.19,5.19,5.2,5.19,4617049.0,29701.600000000002,2019-01-22 10:00:00,2019-01-22,0.0002607933744203095,0.003124450501564281,-0.0028636571271439715,25.738293287263993,39.52763517064643,49.21342642699762,5.228000000000001,16.666666666666245,44.444444444443604,5.242111849131389,5.210111849129152,5.178111849126916,-0.02999999999999936,0.5999999999999919,0.07680082481610992,0.09216098977933065,0.061440659852889185,no-opt,50669.200000000004,4040.0,71.99999999999926
678,678,2019-01-22 10:05:00,5.19,5.18,5.2,5.18,3433972.0,29701.600000000002,2019-01-22 10:05:00,2019-01-22,-0.001979657288933012,0.0021036289434648225,-0.004083286232397835,19.915251629829598,35.4209550226072,47.049732785171436,5.226100000000001,-5.210646728907401e-14,19.444444444443914,5.232009031411732,5.2026151544957955,5.173221277579859,-0.05000000000000071,0.5833333333333267,0.07614654051449841,0.08883763060024714,0.06345545042874969,no-opt,50628.8,4040.0,71.99999999999926
