,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,opt,last_p,sar_diff_day
3014,3014,2019-09-24 11:30:00,15.4,15.36,15.41,15.35,2221200.0,34166118.0,2019-09-24 11:30:00,2019-09-24,0.014592466026268625,-0.0017498265910028104,0.016342292617271437,63.467689591595175,59.90850299627576,55.3878608349572,15.311081728,82.33954451345723,86.43208974410987,15.415225830694416,15.348772839784289,15.282319848874161,0.08999999999999986,0.0,15.25,0.2400000000000002
3015,3015,2019-09-24 13:05:00,15.36,15.3,15.36,15.3,2109700.0,32331677.0,2019-09-24 13:05:00,2019-09-24,0.012219058394217441,0.0010439504060412402,0.0111751079881762,42.700209406815254,49.593428753305766,50.949257395605194,15.42,66.04881769641486,78.93544603195937,15.422696990539803,15.356243999629676,15.289791008719549,0.0,0.0,15.25,0.15300000000000047
3016,3016,2019-09-24 13:10:00,15.3,15.3,15.33,15.3,1191000.0,18231884.0,2019-09-24 13:10:00,2019-09-24,0.010220302461480202,0.0028792208171290324,0.007341081644351169,42.700209406815254,49.59342875330577,50.949257395605194,15.414,46.725146198830366,65.03783613623402,15.432009810285447,15.352410815309568,15.27281182033369,-0.03999999999999915,0.0,15.25,0.15300000000000047
3017,3017,2019-09-24 13:15:00,15.31,15.3,15.33,15.3,1279500.0,19590504.0,2019-09-24 13:15:00,2019-09-24,0.008537854907780584,0.0040109476352593425,0.004526907272521242,42.70020940681525,49.59342875330577,50.94925739560519,15.4083,33.19573443412475,48.65656610978986,15.425040558677257,15.342675517544293,15.26031047641133,-0.06999999999999851,0.0,15.25,0.15300000000000047
3018,3018,2019-09-24 13:20:00,15.31,15.29,15.32,15.27,1856000.0,28380028.0,2019-09-24 13:20:00,2019-09-24,0.006324679702942149,0.004473694048795903,0.0018509856541462453,38.589822655502196,47.81213138136021,50.206898921099786,15.402885000000001,27.165032679738562,35.695304437564424,15.380729895062014,15.330133452490166,15.279537009918318,-0.11000000000000121,0.0,15.25,0.15300000000000047
3019,3019,2019-09-24 13:25:00,15.28,15.23,15.28,15.23,1803500.0,27510129.0,2019-09-24 13:25:00,2019-09-24,-0.0002676903829339494,0.0035254171624499327,-0.003793107545383882,22.4103884545413,38.71115084036151,46.04287906524952,15.389596500000001,16.05392156862734,25.471562894163416,15.365233776351207,15.310681049555022,15.256128322758837,-0.129999999999999,0.0,15.25,0.15300000000000047
3020,3020,2019-09-24 13:30:00,15.24,15.25,15.26,15.22,1358500.0,20702667.0,2019-09-24 13:30:00,2019-09-24,-0.003834160502831807,0.0020535016293935847,-0.005887662132225392,33.94911648195886,42.678794863036046,47.54309595876504,15.365657025,11.249999999999659,18.156318082788385,15.348029782777852,15.290618982391507,15.233208182005162,-0.05000000000000071,0.0,15.25,0.15300000000000047
3021,3021,2019-09-24 13:35:00,15.24,15.27,15.29,15.23,1637800.0,24992858.0,2019-09-24 13:35:00,2019-09-24,-0.004989267742034897,0.000644947755107888,-0.005634215497142785,44.30285728679844,46.45990178238147,49.009710602237504,15.336525620000002,13.333333333332982,13.545751633986526,15.32701531259125,15.275790318683214,15.224565324775178,-0.030000000000001137,0.0,15.25,0.24685000000000024
3022,3022,2019-09-24 13:40:00,15.26,15.27,15.29,15.25,731400.0,11166879.0,2019-09-24 13:40:00,2019-09-24,-0.005837408539221656,-0.0006515235037580207,-0.005185885035463635,44.30285728679845,46.45990178238147,49.009710602237504,15.313220496000001,22.105263157894225,15.562865497075487,15.307551165010471,15.26675900889191,15.225966852773348,-0.030000000000001137,0.0,15.25,0.24685000000000024
3023,3023,2019-09-24 13:45:00,15.27,15.28,15.28,15.25,807300.0,12319930.0,2019-09-24 13:45:00,2019-09-24,-0.005637662342840244,-0.0016487512715744653,-0.003988911071265778,50.379576312473084,48.4820336920785,49.76127890369645,15.294576396800002,31.39097744360842,22.276524644945074,15.29924048070208,15.263463393048461,15.227686305394842,-0.009999999999999787,0.0,15.25,0.24685000000000024
3024,3024,2019-09-24 13:50:00,15.24,15.28,15.28,15.21,2556700.0,38951346.0,2019-09-24 13:50:00,2019-09-24,-0.005416919170828649,-0.0024023848514253023,-0.003014534319403347,50.3795763124731,48.4820336920785,49.76127890369645,15.29,42.5020885547194,31.999443052073882,15.285912344358577,15.264003442036731,15.242094539714886,0.049999999999998934,0.0,15.25,0.24685000000000024
3025,3025,2019-09-24 13:55:00,15.28,15.24,15.28,15.23,1353600.0,20635490.0,2019-09-24 13:55:00,2019-09-24,-0.00837312415947089,-0.00359653271303442,-0.00477659144643647,29.954090505822954,41.093755138756144,46.807980138959984,15.21,42.06349206349137,38.65218602060626,15.291221590931704,15.261827714001264,15.232433837070824,-0.009999999999999787,0.0,15.25,0.24685000000000024
3026,3026,2019-09-24 14:00:00,15.24,15.24,15.25,15.21,1541300.0,23463083.0,2019-09-24 14:00:00,2019-09-24,-0.010593818960719759,-0.004995989962571488,-0.005597828998148271,29.954090505822954,41.09375513875614,46.807980138959984,15.28,36.868686868686204,40.47808916229886,15.293755822555035,15.257095216982748,15.220434611410461,-0.02999999999999936,0.0,15.25,0.24685000000000024
3027,3027,2019-09-24 14:05:00,15.23,15.25,15.28,15.2,1848100.0,28157645.0,2019-09-24 14:05:00,2019-09-24,-0.011415231480665256,-0.006279838266190241,-0.005135393214475014,39.53072058332974,43.648711085646326,47.63937473358294,15.2,35.942760942760856,38.29164662497934,15.289257576785536,15.2525969712148,15.215936365644064,-0.019999999999999574,0.0,15.25,0.2415074999999991
3028,3028,2019-09-24 14:10:00,15.26,15.31,15.33,15.25,2578600.0,39406506.0,2019-09-24 14:10:00,2019-09-24,-0.0071423754039194876,-0.00645234569373609,-0.0006900297101833973,70.14445116887867,56.10920677011865,52.269873832672666,15.2,55.814555814555995,42.87533454200089,15.31086109584749,15.256308369052348,15.201755642257206,0.030000000000001137,0.0,15.25,0.2415074999999991
3029,3029,2019-09-24 14:15:00,15.32,15.25,15.33,15.22,2164200.0,33060582.0,2019-09-24 14:15:00,2019-09-24,-0.008499626336339716,-0.006861801822256815,-0.0016378245140829008,42.958651370044805,45.20474873336767,47.888803519787196,15.2,59.54415954415998,50.43382543382548,15.311853397000649,15.259089773159829,15.20632614931901,-0.02999999999999936,0.0,15.25,0.2415074999999991
3030,3030,2019-09-24 14:20:00,15.25,15.24,15.25,15.2,2230900.0,33946757.0,2019-09-24 14:20:00,2019-09-24,-0.010263858533120285,-0.007542213164429509,-0.002721645368690776,39.749164796501155,43.661946152380345,47.20661619018184,15.33,51.282051282051604,55.54692221358906,15.310939995417217,15.258176371576397,15.205412747735577,0.0,0.0,15.25,0.2415074999999991
3031,3031,2019-09-24 14:25:00,15.23,15.22,15.24,15.21,1218400.0,18544692.0,2019-09-24 14:25:00,2019-09-24,-0.013124566282357364,-0.00865868378801508,-0.004465882494342283,33.493354394822646,40.63603495201602,45.85513232286408,15.33,28.2051282051287,46.3437796771133,15.312464502018504,15.252331316499628,15.192198130980753,-0.019999999999999574,0.0,15.25,0.2415074999999991
3032,3032,2019-09-24 14:30:00,15.21,15.22,15.25,15.21,1215400.0,18496430.0,2019-09-24 14:30:00,2019-09-24,-0.015216293820564886,-0.009970205794525042,-0.005246088026039843,33.493354394822646,40.636034952016026,45.85513232286409,15.3235,20.512820512821214,33.333333333333705,15.310158526951511,15.243946745516823,15.177734964082134,-0.02999999999999936,0.0,15.25,0.2415074999999991
3033,3033,2019-09-24 14:35:00,15.22,15.21,15.24,15.2,1775700.0,27014778.0,2019-09-24 14:35:00,2019-09-24,-0.017479427432316896,-0.011472050122083414,-0.0060073773102334825,29.826092237128325,39.02664447436267,45.16328535862524,15.317324999999999,12.820512820513732,20.51282051282108,15.263627102353084,15.234233225432313,15.204839348511541,-0.09999999999999964,0.0,15.25,0.24693212499999895
3034,3034,2019-09-24 14:40:00,15.21,15.22,15.24,15.2,2110200.0,32091628.0,2019-09-24 14:40:00,2019-09-24,-0.018255621259958943,-0.01282876434965852,-0.005426856910300423,38.274210395901854,41.551920795424145,46.006019695087744,15.311458749999998,12.820512820513732,15.38461538461609,15.245768648463809,15.226172730511472,15.206576812559135,-0.02999999999999936,0.0,15.25,0.24693212499999895
3035,3035,2019-09-24 14:45:00,15.22,15.22,15.24,15.2,1723400.0,26217933.0,2019-09-24 14:45:00,2019-09-24,-0.0186557090592796,-0.013994153291582736,-0.004661555767696866,38.274210395901854,41.55192079542414,46.00601969508775,15.305885812499998,12.820512820513732,12.820512820513597,15.228552027603707,15.220552027585384,15.212552027567062,-0.019999999999999574,0.0,15.25,0.24693212499999895
3036,3036,2019-09-24 14:50:00,15.23,15.19,15.23,15.18,2381100.0,36198595.0,2019-09-24 14:50:00,2019-09-24,-0.02114972988143471,-0.01542526860955313,-0.005724461271881578,24.46699232303737,36.199290525745035,43.84287270044735,15.300591521874997,12.478632478632953,12.706552706553337,15.236999906663785,15.21367609907729,15.190352291490795,-0.030000000000001137,0.0,15.25,0.24693212499999895
3037,3037,2019-09-24 14:55:00,15.18,15.2,15.21,15.18,2476200.0,37615578.0,2019-09-24 14:55:00,2019-09-24,-0.02206499143860441,-0.016753213175363386,-0.005311778263241022,34.33684062197102,39.05416789779362,44.7388424591213,15.288532369687498,11.794871794871847,12.364672364672707,15.23062652484557,15.207302717259076,15.18397890967258,-0.02000000000000135,0.0,15.25,0.24693212499999895
3038,3038,2019-09-24 15:00:00,15.19,15.18,15.21,15.18,2616200.0,39725373.0,2019-09-24 15:00:00,2019-09-24,-0.02412606540574913,-0.018227783621440535,-0.0058982817843085955,25.881910260567874,35.58046896875532,43.30921770487829,15.277679132718749,6.666666666666404,10.313390313390263,15.231959683696589,15.199959683692576,15.167959683688563,-0.030000000000001137,0.0,15.25,0.24693212499999895
3039,3039,2019-09-25 09:35:00,15.2,15.31,15.33,15.19,8785400.0,133973751.0,2019-09-25 09:35:00,2019-09-25,-0.015095555660282756,-0.01760133802920898,0.0025057823689262244,75.29939597769146,60.495916551619,53.3358918210662,15.18,33.33333333333323,17.264957264957022,15.301595539538159,15.207787224341345,15.113978909144532,0.08999999999999986,0.0,15.25,0.2730855187499994
3040,3040,2019-09-25 09:40:00,15.31,15.29,15.32,15.25,4779200.0,73111554.0,2019-09-25 09:40:00,2019-09-25,-0.009443782433375958,-0.015969826910042374,0.006526044476666416,66.74181361040158,56.808360787940046,51.87567250231935,15.18,53.33333333333315,31.11111111111079,15.33389749077816,15.224645488507697,15.115393486237235,0.06999999999999851,0.0,15.25,0.2730855187499994
3041,3041,2019-09-25 09:45:00,15.29,15.28,15.3,15.25,2920800.0,44622404.0,2019-09-25 09:45:00,2019-09-25,-0.005705854321886861,-0.013917032392411271,0.00821117807052441,62.31556170360911,54.980350624974264,51.15132218645238,15.1875,75.55555555555524,54.074074074073735,15.346710020359964,15.24286398047316,15.139017940586356,0.08999999999999986,0.0,15.25,0.2730855187499994
3042,3042,2019-09-25 09:50:00,15.28,15.29,15.31,15.27,2765300.0,42275491.0,2019-09-25 09:50:00,2019-09-25,-0.001914533387564532,-0.011516532591441923,0.00960199920387739,65.20040560287418,56.50711876229706,51.84687900371245,15.194625,71.11111111111052,66.66666666666616,15.351828918335446,15.259742002868641,15.167655087401837,0.08999999999999986,0.0,15.25,0.2730855187499994
3043,3043,2019-09-25 09:55:00,15.3,15.36,15.36,15.3,4730100.0,72511221.0,2019-09-25 09:55:00,2019-09-25,0.006661738380211446,-0.00788087839711125,0.014542616777322695,79.15986986995657,65.45373290308191,56.34785488263565,15.201393750000001,79.99999999999959,75.55555555555497,15.339129874374281,15.281719073996847,15.224308273619412,0.17999999999999972,0.0,15.25,0.2730855187499994
3044,3044,2019-09-25 10:00:00,15.36,15.32,15.38,15.32,5056300.0,77660081.0,2019-09-25 10:00:00,2019-09-25,0.010114239185389451,-0.00428185488061111,0.01439609406600056,61.529862995266186,58.01450852781941,53.397409102754224,15.217254375000001,81.11111111111079,77.40740740740682,15.359459218408125,15.300944263051939,15.242429307695753,0.009999999999999787,0.0,15.25,0.2730855187499994
3045,3045,2019-09-25 10:05:00,15.33,15.34,15.35,15.3,3365500.0,51574482.0,2019-09-25 10:05:00,2019-09-25,0.014299369569098275,-0.0005656099906692327,0.014864979559767507,66.23045575028026,60.465426949340554,54.62628451619762,15.241666218750002,83.33333333333309,81.48148148148101,15.377153109450829,15.317286591259212,15.257420073067594,0.05000000000000071,0.0,15.25,0.10577696687499838
3046,3046,2019-09-25 10:10:00,15.34,15.32,15.34,15.3,1940700.0,29725047.0,2019-09-25 10:10:00,2019-09-25,0.015819920501417783,0.0027114961077481705,0.013108424393669613,57.455051618508854,56.84538668757407,53.175728520836195,15.262416285937501,73.33333333333306,79.25925925925883,15.3743746338704,15.327727018707158,15.281079403543917,0.040000000000000924,0.0,15.25,0.10577696687499838
3047,3047,2019-09-25 10:15:00,15.31,15.26,15.32,15.23,3956300.0,60461041.0,2019-09-25 10:15:00,2019-09-25,0.012044626553787907,0.004578122196956118,0.0074665043568317895,38.38352359044111,47.532097797921516,49.12718142551602,15.38,62.28070175438569,72.98245614035046,15.39276828701405,15.325835484888344,15.258902682762638,-0.02999999999999936,0.0,15.25,0.10577696687499838
3048,3048,2019-09-25 10:20:00,15.25,15.3,15.3,15.25,2316700.0,35396879.0,2019-09-25 10:20:00,2019-09-25,0.012140397659733182,0.006090577289511531,0.006049820370221651,51.734495336344445,53.11820634354386,51.665104913742844,15.3725,51.16959064327472,62.26120857699768,15.3743501179261,15.320091478057307,15.265832838188514,-0.05999999999999872,0.0,15.25,0.10577696687499838
3049,3049,2019-09-25 10:25:00,15.29,15.34,15.34,15.27,2999500.0,45915397.0,2019-09-25 10:25:00,2019-09-25,0.015267963082798985,0.007926054448169021,0.007341908634629964,62.02103221979367,57.996719106807404,54.03714995980481,15.365375,52.28070175438567,55.243664717348544,15.378658633330588,15.318792115137072,15.258925596943556,0.019999999999999574,0.0,15.25,0.10577696687499838
3050,3050,2019-09-25 10:30:00,15.34,15.36,15.36,15.32,2206400.0,33851927.0,2019-09-25 10:30:00,2019-09-25,0.0191397825671622,0.010168800071967656,0.008970982495194544,66.48527689331767,60.25276885530001,55.17497619180784,15.23,68.88888888888833,57.446393762182765,15.392896959371285,15.32407835723096,15.255259755090634,0.019999999999999574,0.0,15.25,0.10577696687499838
3051,3051,2019-09-25 10:35:00,15.36,15.53,15.53,15.35,12254500.0,189314447.0,2019-09-25 10:35:00,2019-09-25,0.03551639575215226,0.015238319208004579,0.020278076544147684,85.09739807808782,73.46735345570787,63.18806294936265,15.2365,86.6666666666661,69.27875243664657,15.538142675635752,15.352929285188907,15.167715894742061,0.20999999999999908,-1.0,15.25,0.04119927018749969
3052,3052,2019-09-25 10:40:00,15.52,15.56,15.58,15.48,8608400.0,133708756.0,2019-09-25 10:40:00,2019-09-25,0.05033549274036808,0.02225775391447728,0.0280777388258908,86.72376159935787,75.06339729297615,64.35143067468722,15.26585,93.65079365079329,83.06878306878245,15.61129638672701,15.399485150007244,15.187673913287478,0.3000000000000007,-1.0,15.25,0.04119927018749969
3053,3053,2019-09-25 10:45:00,15.55,15.59,15.65,15.55,10221500.0,159567385.0,2019-09-25 10:45:00,2019-09-25,0.06376543490788222,0.03055929011315827,0.03320614479472395,88.31744926910739,76.59902771469861,65.4799852605059,15.3129725,93.33333333333321,91.21693121693073,15.663666342923078,15.454057182815923,15.244448022708768,0.28999999999999915,-1.0,15.25,0.04119927018749969
3054,3054,2019-09-25 10:50:00,15.6,15.7,15.7,15.59,8330400.0,130400307.0,2019-09-25 10:50:00,2019-09-25,0.08233572652165755,0.040914577394858126,0.04142114912679942,92.4637753262052,81.22402866179489,69.18079367054457,15.380378,93.33333333333321,93.43915343915309,15.738924149247689,15.518597119583688,15.298270089919688,0.35999999999999943,-1.0,15.25,0.04119927018749969
3055,3055,2019-09-25 10:55:00,15.7,15.63,15.7,15.6,5300100.0,82964793.0,2019-09-25 10:55:00,2019-09-25,0.09036275583134845,0.05080421308215619,0.03955854274919226,72.10664955897907,71.42422497083447,64.62018862948558,15.4443024,90.27355623100298,92.31340763255633,15.692576162405405,15.574322198409071,15.456068234412736,0.27000000000000135,-1.0,15.25,0.04119927018749969
3056,3056,2019-09-25 11:00:00,15.65,15.75,15.76,15.63,9034500.0,141867833.0,2019-09-25 11:00:00,2019-09-25,0.10519461348616232,0.06168229316295742,0.04351232032320491,81.04785994702002,76.68490419378846,68.32342630056942,15.49544192,94.38186622166597,92.66291859533392,15.76918273962453,15.629125608421447,15.489068477218364,0.22000000000000064,-1.0,15.25,0.04119927018749969
3057,3057,2019-09-25 11:05:00,15.75,15.73,15.76,15.7,5198800.0,81778129.0,2019-09-25 11:05:00,2019-09-25,0.11402077417313983,0.0721499893649939,0.04187078480814593,75.97420905526263,74.20124332017724,67.11227050730591,15.548353535999999,92.34104989513541,92.332157449268,15.797755202938665,15.676429195830046,15.555103188721427,0.16999999999999993,-1.0,15.25,-0.5700000000000003
3058,3058,2019-09-25 11:10:00,15.74,15.71,15.74,15.68,3891700.0,61106103.0,2019-09-25 11:10:00,2019-09-25,0.1180410336951514,0.0813281982310254,0.036712835464126,70.46060694569604,71.66901752657814,65.90372340271607,15.590682828799999,93.5177101143488,93.41354207704994,15.791869147119797,15.710284834897308,15.62870052267482,0.120000000000001,-1.0,15.25,-0.5700000000000003
3059,3059,2019-09-25 11:15:00,15.72,15.8,15.84,15.7,10151700.0,160233002.0,2019-09-25 11:15:00,2019-09-25,0.12702509988823607,0.09046757856246754,0.03655752132576853,79.02355975319625,75.73425523814176,68.54092522195147,15.62454626304,91.45021645021653,92.43632548656679,15.852908433826979,15.74148132760427,15.63005422138156,0.10000000000000142,-1.0,15.25,-0.5700000000000003
3060,3060,2019-09-25 11:20:00,15.8,15.79,15.83,15.79,2973300.0,47017319.0,2019-09-25 11:20:00,2019-09-25,0.13181859790403472,0.09873778243078098,0.03308081547325374,75.96509437810067,74.43954063583702,67.93694437316178,15.667637010432,88.8614031471174,91.27644323722745,15.837026552924899,15.768207950780443,15.699389348635988,0.15999999999999837,-1.0,15.25,-0.5700000000000003
3061,3061,2019-09-25 11:25:00,15.8,15.73,15.81,15.71,3356700.0,52936501.0,2019-09-25 11:25:00,2019-09-25,0.1292856564873066,0.1048473572420861,0.024438299245220507,58.87516160017563,66.94818668650309,64.41382928262124,15.7,80.00560377407659,86.77240779047004,15.853628924334824,15.78162892432782,15.709628924320814,-0.019999999999999574,-1.0,15.25,-0.5700000000000003
3062,3062,2019-09-25 11:30:00,15.72,15.75,15.75,15.69,2178600.0,34246748.0,2019-09-25 11:30:00,2019-09-25,0.12742325900710938,0.10936253759509076,0.018060721412018615,62.39973038117419,68.11502328579199,65.03901137305105,15.84,70.72669220945072,79.86456637688144,15.85471776850723,15.785899166362775,15.71708056421832,0.019999999999999574,-1.0,15.25,-0.5700000000000003
3063,3063,2019-09-25 13:05:00,15.74,15.72,15.74,15.69,2234900.0,35141608.0,2019-09-25 13:05:00,2019-09-25,0.12211883637724519,0.11191379735152165,0.010205039025723533,53.76064907624494,64.39499140917523,63.31304245692616,15.8325,58.68965517241387,69.80731705198026,15.84485671556459,15.781107205753862,15.717357695943134,0.009999999999999787,-1.0,15.25,-0.5410000000000004
3064,3064,2019-09-25 13:10:00,15.71,15.7,15.74,15.7,1657800.0,26070052.0,2019-09-25 13:10:00,2019-09-25,0.11497584045496012,0.11252620597220934,0.002449634482750776,48.19971126036998,61.934980358898414,62.175132864070214,15.825375,49.11111111111098,59.50915283099172,15.829888505956845,15.768700271786436,15.707512037616027,-0.10000000000000142,-1.0,15.25,-0.5410000000000004
3065,3065,2019-09-25 13:15:00,15.72,15.67,15.72,15.64,2290900.0,35916626.0,2019-09-25 13:15:00,2019-09-25,0.10567604774713146,0.11115617432719377,-0.005480126580062306,40.37003306936376,58.291076862438764,60.488192620477854,15.818606249999998,32.77777777777754,46.85951468710065,15.80404379591576,15.749491069118534,15.694938342321308,-0.11999999999999922,-1.0,15.25,-0.5410000000000004
3066,3066,2019-09-25 13:20:00,15.69,15.67,15.7,15.65,2087400.0,32724502.0,2019-09-25 13:20:00,2019-09-25,0.09718559992479037,0.1083620594467131,-0.011176459521922727,40.37003306936376,58.291076862438764,60.488192620477854,15.800745625,21.111111111110656,34.33333333333292,15.789321399800256,15.728133165628918,15.66694493145758,-0.0600000000000005,-1.0,15.25,-0.5410000000000004
3067,3067,2019-09-25 13:25:00,15.67,15.69,15.7,15.66,1967700.0,30847225.0,2019-09-25 13:25:00,2019-09-25,0.0910214530562925,0.10489393816862898,-0.013872485112336477,48.999817935728466,60.15116021768109,61.23849930285612,15.7846710625,18.33333333333292,24.074074074073565,15.748717638403269,15.710770306467737,15.672822974532204,-0.0600000000000005,-1.0,15.25,-0.5410000000000004
3068,3068,2019-09-25 13:30:00,15.7,15.74,15.74,15.69,2945300.0,46269001.0,2019-09-25 13:30:00,2019-09-25,0.08914331573132905,0.101743813681169,-0.012600497949839945,64.88212658079446,64.47230688899239,63.05298894906953,15.770203956249999,30.8771929824558,23.44054580896632,15.75605148970819,15.704515094792448,15.652978699876707,0.019999999999999574,-1.0,15.25,-0.5410000000000004
3069,3069,2019-09-25 13:35:00,15.75,15.75,15.78,15.72,2399200.0,37795059.0,2019-09-25 13:35:00,2019-09-25,0.08745368317494595,0.09888578757992439,-0.011432104404978438,67.41871563495766,65.2934397934837,63.40739448552553,15.64,47.44582043343618,32.218782249741494,15.776844539843474,15.708025937699844,15.639207335556215,0.05000000000000071,-1.0,15.25,-0.4679000000000002
3070,3070,2019-09-25 13:40:00,15.75,15.77,15.78,15.73,1626500.0,25636979.0,2019-09-25 13:40:00,2019-09-25,0.08672871540940363,0.09645437314582024,-0.009725657736416607,72.40223184756738,66.9595764133989,64.11948163492961,15.647,70.06486805248399,49.46262715612519,15.794561558585734,15.719089709522123,15.643617860458512,0.09999999999999964,-1.0,15.25,-0.4679000000000002
3071,3071,2019-09-25 13:45:00,15.76,15.74,15.76,15.72,1492700.0,23494225.0,2019-09-25 13:45:00,2019-09-25,0.0827791968989704,0.09371933789645027,-0.010940140997479877,56.265628563170345,62.08261979523883,62.24005953285362,15.65365,76.33053221288513,64.61374023293496,15.782365706502118,15.729602082656989,15.67683845881186,0.07000000000000028,-1.0,15.25,-0.4679000000000002
3072,3072,2019-09-25 13:50:00,15.74,15.75,15.75,15.71,1631500.0,25674316.0,2019-09-25 13:50:00,2019-09-25,0.07953921291616695,0.09088331290039361,-0.011344099984226669,59.98188406055696,63.06095825371316,62.61789272607871,15.6599675,80.95238095238112,75.78259373924993,15.760239306698878,15.738330404371844,15.71642150204481,0.0600000000000005,-1.0,15.25,-0.4679000000000002
3073,3073,2019-09-25 13:55:00,15.75,15.77,15.79,15.73,3139900.0,49529854.0,2019-09-25 13:55:00,2019-09-25,0.0776897757454087,0.08824460546939664,-0.01055482972398794,66.99355378251171,65.02961402743966,63.376097781975474,15.665969125,78.88888888888907,78.72393401805164,15.771174118161795,15.747174118142354,15.723174118122913,0.02999999999999936,-1.0,15.25,-0.4679000000000002
3074,3074,2019-09-25 14:00:00,15.77,15.75,15.77,15.74,1647000.0,25951087.0,2019-09-25 14:00:00,2019-09-25,0.07375999134387001,0.08534768264429131,-0.011587691300421296,54.95709816272485,61.45654923270628,62.07367022031072,15.6783722125,78.88888888888907,79.57671957671961,15.77715330840725,15.753153308387809,15.729153308368367,0.0,-1.0,15.25,-0.4679000000000002
3075,3075,2019-09-25 14:05:00,15.75,15.74,15.78,15.74,2057800.0,32435108.0,2019-09-25 14:05:00,2019-09-25,0.06904280993133938,0.08208670810170092,-0.013043898170361543,49.408913312050146,59.668284416608294,61.420785194178464,15.68953499125,73.21123321123348,76.99633699633706,15.776926315361974,15.755017413040129,15.733108510718283,-0.02999999999999936,-1.0,15.25,-0.42111000000000054
3076,3076,2019-09-25 14:10:00,15.75,15.76,15.78,15.75,3008200.0,47436794.0,2019-09-25 14:10:00,2019-09-25,0.06615564147501019,0.07890049477636277,-0.012744853301352582,59.60427326527935,62.07595397821146,62.242434551620676,15.699581492124999,67.65567765567805,73.2519332519334,15.776670087394335,15.756274009318332,15.73587793124233,0.019999999999999574,-1.0,15.25,-0.42111000000000054
3077,3077,2019-09-25 14:15:00,15.75,15.78,15.82,15.75,7128500.0,112567395.0,2019-09-25 14:15:00,2019-09-25,0.06473514605794328,0.07606742503267887,-0.011332278974735585,67.73262075824348,64.39470107679807,63.05638099395408,15.7086233429125,65.05827505827499,68.6417286417287,15.788264024997535,15.759979753735536,15.731695482473537,0.02999999999999936,-1.0,15.25,-0.42111000000000054
3078,3078,2019-09-25 14:20:00,15.78,15.8,15.81,15.78,2598100.0,41049464.0,2019-09-25 14:20:00,2019-09-25,0.06447994143137592,0.07374992831241828,-0.009269986881042358,74.2174997881376,66.62108229813883,63.862271342892875,15.725329841475626,71.81818181818167,68.17737817737809,15.810703404875554,15.76762208640821,15.724540767940866,0.030000000000001137,-1.0,15.25,-0.42111000000000054
3079,3079,2019-09-25 14:25:00,15.8,15.74,15.8,15.72,3049300.0,48025945.0,2019-09-25 14:25:00,2019-09-25,0.05875885585293794,0.07075171382052221,-0.011992857967584272,42.32173931798994,55.30363702494322,59.81300231216788,15.82,57.5757575757571,64.81740481740445,15.816684584949304,15.770036969781188,15.723389354613072,-0.009999999999999787,-1.0,15.25,-0.42111000000000054
3080,3080,2019-09-25 14:30:00,15.74,15.7,15.75,15.68,2978000.0,46777775.0,2019-09-25 14:30:00,2019-09-25,0.05041602406523893,0.06668457586946555,-0.016268551804226622,31.16168462111269,49.22233923729538,57.307052655616886,15.815,41.12554112554087,56.83982683982641,15.831437749086865,15.762619146944061,15.693800544801258,-0.040000000000000924,-1.0,15.25,-0.42111000000000054
3081,3081,2019-09-25 14:35:00,15.71,15.76,15.78,15.69,2694000.0,42385055.0,2019-09-25 14:35:00,2019-09-25,0.0480914005955011,0.06296594081467266,-0.014874540219171561,53.93671601295769,56.96581554443093,59.913164383596715,15.801499999999999,32.900432900432484,43.86724386724335,15.825013306532083,15.75619470438928,15.687376102246477,0.0,-1.0,15.25,-0.31999899999999926
3082,3082,2019-09-25 14:40:00,15.76,15.75,15.77,15.74,2109600.0,33237558.0,2019-09-25 14:40:00,2019-09-25,0.04492434345430496,0.05935762134259912,-0.014433277888294162,50.458759985552284,55.42894527503315,59.28916489668084,15.789349999999999,40.476190476190204,38.16738816738771,15.81637217477769,15.75187411278371,15.68737605078973,-0.02999999999999936,-1.0,15.25,-0.31999899999999926
3083,3083,2019-09-25 14:45:00,15.75,15.77,15.78,15.72,2215000.0,34902702.0,2019-09-25 14:45:00,2019-09-25,0.043526514144771156,0.056191399903033526,-0.01266488575826237,57.33636799744231,57.906679030521616,60.14791397940205,15.68,57.14285714285686,43.50649350649304,15.800115348716616,15.751783164812686,15.703450980908755,-0.030000000000001137,-1.0,15.25,-0.31999899999999926
3084,3084,2019-09-25 14:50:00,15.77,15.78,15.81,15.75,4962700.0,78333478.0,2019-09-25 14:50:00,2019-09-25,0.04273304087781682,0.05349972809799018,-0.010766687220173363,60.742584645081976,59.145476863822275,60.57803219468162,15.685,61.90476190476151,53.17460317460271,15.811504783697911,15.755791230577884,15.700077677457857,0.03999999999999915,-1.0,15.25,-0.31999899999999926
3085,3085,2019-09-25 14:55:00,15.77,15.75,15.78,15.75,4157600.0,65498637.0,2019-09-25 14:55:00,2019-09-25,0.03923122517433164,0.050646027513258474,-0.011414802338926833,46.74679141809244,53.94931144912564,58.6147260444078,15.6975,61.90476190476151,60.31746031745981,15.781623664525137,15.758299856919145,15.734976049313152,0.05000000000000071,-1.0,15.25,-0.31999899999999926
